customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
4104,Sterre Kleybrink-van Oirschot,sterre.kleybrink.van.oirschot4104@yahoo.com,Netherlands,2023-08-18,Standard,658.28
4105,Allison Smith,allison.smith4105@icloud.com,Canada,2021-10-27,Standard,518.8
4106,Robert Cortez,robert.cortez4106@hotmail.com,United States,2020-02-06,Basic,523.27
4107,Mr. Daniel Martin,mr.daniel.martin4107@icloud.com,Japan,2020-04-02,Standard,1185.21
4108,Alison Williams,alison.williams4108@icloud.com,United States,2024-08-14,Standard,1780.96
4109,Jayne Barton,jayne.barton4109@hotmail.com,United Kingdom,2026-06-09,Standard,949.31
4110,Cynthia Morris,cynthia.morris4110@icloud.com,Canada,2025-02-16,Standard,1271.53
4111,Candace Soto,candace.soto4111@outlook.com,United States,2026-05-27,Standard,605.07
4112,Maria Roth,maria.roth4112@yahoo.com,Italy,2025-08-26,Basic,100.97
4113,Prof. Anastasios Vogt B.Eng.,prof.anastasios.vogt.b.eng4113@outlook.com,Germany,2025-02-20,Standard,1189.36
4114,Kenneth Brown,kenneth.brown4114@proton.me,United States,2026-07-09,Standard,1029.81
4115,Cynthia Margarita Ureña Ponce,cynthia.margarita.urena.ponce4115@outlook.com,Mexico,2026-07-21,Standard,587.61
4116,Patricia Miller-Sharpe,patricia.miller.sharpe4116@icloud.com,United Kingdom,2021-11-13,Standard,999.37
4117,Liam Holden,liam.holden4117@gmail.com,United Kingdom,2023-08-31,Basic,104.83
4118,Christopher Mullen,christopher.mullen4118@gmail.com,Japan,2021-11-02,Standard,1735.95
4119,Kristy Smith,kristy.smith4119@hotmail.com,United States,2023-04-02,Standard,1637.86
4120,Mary Campbell,mary.campbell4120@icloud.com,United States,2022-01-03,Standard,1525.38
4121,Natalie Warren,natalie.warren4121@gmail.com,United Kingdom,2022-06-26,Premium,4045.86
4122,Anthony Harmon,anthony.harmon4122@yahoo.com,Canada,2020-06-17,Standard,653.45
4123,Faye Pons-Scherms,faye.pons.scherms4123@icloud.com,Netherlands,2022-08-28,Standard,1365.87
4124,Jerry Haney,jerry.haney4124@proton.me,United States,2021-03-10,Standard,836.39
4125,José Pedro Cavalcanti,jose.pedro.cavalcanti4125@gmail.com,Brazil,2021-09-03,Basic,326.78
4126,Mrs Lynne Manning,mrs.lynne.manning4126@gmail.com,United Kingdom,2020-07-12,Premium,969.92
4127,Christian Smith,christian.smith4127@hotmail.com,United Kingdom,2024-07-09,Premium,4087.84
4128,Donna Landry,donna.landry4128@outlook.com,Australia,2022-04-12,Premium,4382.49
4129,Joanna Wilson,joanna.wilson4129@outlook.com,United Kingdom,2021-02-01,Standard,1415.97
4130,Carolyn Greer,carolyn.greer4130@hotmail.com,United States,2026-01-26,Standard,1630.38
4131,Mrs Gail Goodwin,mrs.gail.goodwin4131@hotmail.com,United Kingdom,2026-05-21,Premium,3616.33
4132,Diana de Sastre,diana.de.sastre4132@gmail.com,Spain,2021-04-29,Standard,417.29
4133,Rebecca Hoover,rebecca.hoover4133@gmail.com,Japan,2020-05-07,Premium,3575.44
4134,Marcella Becker B.Sc.,marcella.becker.b.sc4134@proton.me,Germany,2021-05-18,Premium,1804.12
4135,Diane Thomas,diane.thomas4135@outlook.com,United Kingdom,2021-06-22,Standard,1697.94
4136,Dr Damien Holden,dr.damien.holden4136@outlook.com,United Kingdom,2023-11-05,Basic,402.07
4137,Salvador Sobrino Molins,salvador.sobrino.molins4137@outlook.com,Spain,2021-11-06,Standard,213.72
4138,Matthew Baker,matthew.baker4138@yahoo.com,United States,2021-04-23,Standard,717.92
4139,Megha Atwal,megha.atwal4139@hotmail.com,India,2021-07-14,Standard,852.03
4140,Grace Chavez,grace.chavez4140@yahoo.com,United States,2021-05-26,Standard,697.45
4141,Crystal Cruz,crystal.cruz4141@proton.me,United States,2023-04-22,Standard,198.51
4142,Dipl.-Ing. Hilma Striebitz B.Sc.,dipl.ing.hilma.striebitz.b.sc4142@hotmail.com,Germany,2024-05-11,Standard,626.15
4143,Krista Gibson,krista.gibson4143@outlook.com,Australia,2022-07-01,Standard,688.33
4144,Dale Heath,dale.heath4144@yahoo.com,United States,2025-12-28,Standard,160.08
4145,Julia Andrade,julia.andrade4145@yahoo.com,Brazil,2023-03-23,Standard,723.7
4146,Jennifer Hernandez,jennifer.hernandez4146@proton.me,United States,2020-08-18,Premium,1721.81
4147,John Mendez,john.mendez4147@yahoo.com,United States,2021-01-09,Basic,70.89
4148,Audrey Boulanger,audrey.boulanger4148@hotmail.com,France,2022-08-28,Basic,457.06
4149,Jatin Sha,jatin.sha4149@hotmail.com,India,2025-07-19,Premium,3657.88
4150,Nichole Alvarez,nichole.alvarez4150@icloud.com,Canada,2022-10-06,Standard,1066.88
4151,Monique Prévost-Toussaint,monique.prevost.toussaint4151@outlook.com,France,2026-03-19,Standard,448.56
4152,Alex Maurice,alex.maurice4152@yahoo.com,France,2023-11-19,Premium,3979.1
4153,Richard Gordon,richard.gordon4153@gmail.com,United States,2025-08-19,Standard,757.6
4154,John Anderson,john.anderson4154@gmail.com,United States,2020-08-12,Standard,236.17
4155,Pedro Henrique Ferreira,pedro.henrique.ferreira4155@gmail.com,Brazil,2024-01-27,Standard,303.03
4156,Univ.Prof. Therese Martin B.Sc.,univ.prof.therese.martin.b.sc4156@outlook.com,Germany,2023-01-07,Standard,1411.73
4157,Adweta Raj,adweta.raj4157@outlook.com,India,2021-08-01,Standard,1591.84
4158,Frank Cordova,frank.cordova4158@proton.me,Australia,2023-04-26,Premium,3721.04
4159,Gordon Schlosser,gordon.schlosser4159@outlook.com,Germany,2026-07-06,Standard,1479.53
4160,Kayla Rodriguez,kayla.rodriguez4160@yahoo.com,Canada,2022-11-30,Standard,1637.15
4161,Samantha Prince,samantha.prince4161@outlook.com,United States,2022-08-05,Standard,1031.62
4162,Marie Boyd,marie.boyd4162@gmail.com,United States,2025-12-10,Standard,287.19
4163,Jose Travis,jose.travis4163@proton.me,Australia,2022-04-03,Standard,1213.11
4164,María José Vargas Roldan,maria.jose.vargas.roldan4164@yahoo.com,Spain,2024-10-15,Basic,371.26
4165,Theresa Williams,theresa.williams4165@yahoo.com,Canada,2026-03-30,Premium,3739.29
4166,Antonio Eberth-Höfig,antonio.eberth.hofig4166@hotmail.com,Germany,2022-03-15,Premium,3860.68
4167,Hanna Schenk,hanna.schenk4167@outlook.com,Germany,2020-09-13,Standard,351.67
4168,Georges Lefort,georges.lefort4168@hotmail.com,France,2023-08-31,Basic,168.58
4169,Dr Francis Richards,dr.francis.richards4169@yahoo.com,United Kingdom,2025-05-30,Basic,554.37
4170,Andrew Moreno,andrew.moreno4170@icloud.com,United States,2026-05-01,Basic,265.46
4171,Gabriel Letellier de Gay,gabriel.letellier.de.gay4171@yahoo.com,France,2023-04-13,Standard,779.5
4172,Robert Clarke,robert.clarke4172@hotmail.com,United States,2024-12-18,Basic,655.12
4173,Hritik Kaur,hritik.kaur4173@hotmail.com,India,2026-08-08,Basic,691.18
4174,Kevin Figueroa,kevin.figueroa4174@hotmail.com,United States,2021-07-13,Standard,1099.73
4175,Melissa Davis,melissa.davis4175@proton.me,Japan,2024-10-27,Standard,1644.96
4176,John Hall,john.hall4176@icloud.com,United States,2026-06-13,Standard,197.84
4177,Diane Mcdowell,diane.mcdowell4177@gmail.com,United States,2025-12-20,Standard,711.47
4178,Colin Fletcher,colin.fletcher4178@gmail.com,United States,2025-12-16,Basic,587.05
4179,Timothée Fischer,timothee.fischer4179@outlook.com,France,2021-11-01,Premium,1114.44
4180,Aryan Narang,aryan.narang4180@proton.me,India,2025-11-08,Standard,624.36
4181,Dev Shetty,dev.shetty4181@hotmail.com,India,2023-02-08,Basic,372.35
4182,Sharon Boyd,sharon.boyd4182@icloud.com,Canada,2025-02-18,Standard,872.77
4183,Victor Brown,victor.brown4183@outlook.com,Canada,2025-07-01,Standard,1321.46
4184,Julie Smith,julie.smith4184@icloud.com,United Kingdom,2021-06-01,Basic,525.78
4185,Sra. Maya Pereira,sra.maya.pereira4185@gmail.com,Brazil,2022-01-03,Premium,2432.1
4186,Nilima Dada,nilima.dada4186@proton.me,India,2026-01-15,Standard,1630.37
4187,Bruna Gomes,bruna.gomes4187@gmail.com,Brazil,2021-07-17,Standard,1041.74
4188,Chakradev Barad,chakradev.barad4188@hotmail.com,India,2020-12-01,Standard,1678.28
4189,Kimberly Gutierrez,kimberly.gutierrez4189@icloud.com,Australia,2023-05-10,Basic,202.32
4190,Mr Henry Singh,mr.henry.singh4190@gmail.com,United Kingdom,2022-12-25,Basic,164.12
4191,Insa Pärtzelt,insa.partzelt4191@yahoo.com,Germany,2025-11-12,Basic,687.88
4192,Laura Wilson,laura.wilson4192@yahoo.com,United States,2022-06-10,Standard,496.37
4193,James Parks,james.parks4193@hotmail.com,Canada,2026-01-05,Premium,1103.09
4194,Matthew Watts,matthew.watts4194@hotmail.com,United States,2026-01-15,Premium,4297.46
4195,Arthur Davison,arthur.davison4195@gmail.com,United Kingdom,2020-04-02,Basic,441.61
4196,Itziar de Taboada,itziar.de.taboada4196@proton.me,Spain,2026-06-04,Standard,425.42
4197,Jack Moore,jack.moore4197@hotmail.com,United States,2026-06-21,Premium,1967.8
4198,Theodore Jones Jr.,theodore.jones.jr4198@hotmail.com,Canada,2024-09-28,Standard,514.67
4199,Isaiah Avila,isaiah.avila4199@gmail.com,Australia,2023-07-06,Basic,388.46
4200,Dawn Wyatt,dawn.wyatt4200@proton.me,United States,2025-03-18,Basic,33.02
4201,Esther da Cunha,esther.da.cunha4201@outlook.com,Brazil,2022-03-10,Premium,2259.89
4202,Olivia Harris,olivia.harris4202@gmail.com,Australia,2021-05-14,Standard,1448.99
4203,Jacob Hill,jacob.hill4203@yahoo.com,United States,2025-12-21,Premium,2921.97
4204,Frau Reinhild Tintzmann,frau.reinhild.tintzmann4204@yahoo.com,Germany,2023-07-14,Standard,551.53
4205,Slawomir Sölzer,slawomir.solzer4205@icloud.com,Germany,2020-08-29,Standard,691.35
4206,Ana Hill,ana.hill4206@gmail.com,Canada,2025-08-19,Basic,53.83
4207,Dr Terence Hodgson,dr.terence.hodgson4207@yahoo.com,United Kingdom,2023-05-11,Standard,910.71
4208,Heinz-Dieter Mentzel B.A.,heinz.dieter.mentzel.b.a4208@outlook.com,Germany,2025-12-14,Standard,775.54
4209,Ing. Sabrina Metz,ing.sabrina.metz4209@hotmail.com,Germany,2020-11-19,Standard,725.32
4210,Matthieu Brun,matthieu.brun4210@hotmail.com,France,2026-05-16,Standard,732.83
4211,Maaike Pastoors-Scheffers,maaike.pastoors.scheffers4211@gmail.com,Netherlands,2020-01-30,Standard,1048.51
4212,Sr(a). Bruno Benítez,sr.a.bruno.benitez4212@hotmail.com,Mexico,2021-01-05,Standard,1726.78
4213,Herma Vollbrecht-Dehmel,herma.vollbrecht.dehmel4213@yahoo.com,Germany,2020-12-18,Standard,1570.28
4214,Aylin Serra-Ouwel,aylin.serra.ouwel4214@yahoo.com,Netherlands,2026-07-23,Standard,456.8
4215,Alice Burton,alice.burton4215@gmail.com,United Kingdom,2021-02-18,Standard,556.06
4216,Eva Torlonia-Sforza,eva.torlonia.sforza4216@icloud.com,Italy,2020-06-23,Standard,1533.23
4217,Dora Huertas Lluch,dora.huertas.lluch4217@hotmail.com,Spain,2025-06-14,Premium,904.24
4218,Nicole Gutierrez,nicole.gutierrez4218@icloud.com,United States,2024-09-23,Basic,463.86
4219,Hiltraud Johann,hiltraud.johann4219@outlook.com,Germany,2022-10-18,Standard,1010.05
4220,Dr Ryan Griffiths,dr.ryan.griffiths4220@outlook.com,United Kingdom,2022-11-16,Premium,3407.74
4221,Gusti Fliegner,gusti.fliegner4221@gmail.com,Germany,2021-03-05,Standard,1299.34
4222,Dott. Stefani Brenna,dott.stefani.brenna4222@outlook.com,Italy,2022-04-18,Standard,1589.12
4223,Waida D’Alia,waida.dalia4223@outlook.com,India,2024-08-04,Basic,53.93
4224,Joel Wilkinson,joel.wilkinson4224@gmail.com,United Kingdom,2020-06-02,Premium,2872.8
4225,Karen Wood,karen.wood4225@hotmail.com,United States,2022-05-26,Premium,1328.03
4226,Frau Antoinette Caspar B.Sc.,frau.antoinette.caspar.b.sc4226@hotmail.com,Germany,2021-07-04,Basic,368.65
4227,Dawn Parker,dawn.parker4227@proton.me,United States,2022-11-27,Standard,897.92
4228,Kimberly Nguyen,kimberly.nguyen4228@icloud.com,Canada,2022-07-30,Standard,1460.51
4229,Julieta Haro,julieta.haro4229@icloud.com,Spain,2024-08-13,Standard,224.09
4230,Frau Natalja Warmer,frau.natalja.warmer4230@outlook.com,Germany,2020-01-15,Standard,435.67
4231,Kerry Chavez DDS,kerry.chavez.dds4231@outlook.com,Canada,2025-09-16,Standard,594.88
4232,Douglas Allen,douglas.allen4232@outlook.com,United Kingdom,2021-04-03,Basic,185.06
4233,Pedro Henrique Abreu,pedro.henrique.abreu4233@outlook.com,Brazil,2026-01-11,Basic,331.23
4234,Zoe Rodrigues,zoe.rodrigues4234@gmail.com,Brazil,2025-01-31,Standard,474.3
4235,Wahab Yogi,wahab.yogi4235@hotmail.com,India,2026-03-14,Basic,689.96
4236,Tanya Kim,tanya.kim4236@hotmail.com,Australia,2023-01-14,Basic,541.82
4237,Michael Fitzgerald,michael.fitzgerald4237@outlook.com,United States,2022-05-03,Standard,1404.01
4238,Mary Adkins,mary.adkins4238@icloud.com,Japan,2025-07-14,Standard,925.32
4239,Lipika Setty,lipika.setty4239@outlook.com,India,2025-09-28,Standard,536.16
4240,Rosel Ehlert,rosel.ehlert4240@hotmail.com,Germany,2025-01-15,Premium,1728.95
4241,Michael Martin,michael.martin4241@gmail.com,United States,2020-02-21,Standard,335.98
4242,Uberto Monti-Cabrini,uberto.monti.cabrini4242@yahoo.com,Italy,2025-09-30,Basic,614.51
4243,Lodovico Gasperi,lodovico.gasperi4243@yahoo.com,Italy,2026-02-10,Premium,1292.99
4244,James Morgan,james.morgan4244@yahoo.com,United States,2020-06-10,Basic,70.78
4245,Dra. Fernanda Fonseca,dra.fernanda.fonseca4245@yahoo.com,Brazil,2020-12-14,Standard,1344.87
4246,Steven Harris-Winter,steven.harris.winter4246@hotmail.com,United Kingdom,2021-07-02,Premium,3604.46
4247,Melissa Mann,melissa.mann4247@gmail.com,United States,2025-07-19,Standard,1534.13
4248,Vincent Smith,vincent.smith4248@icloud.com,United States,2022-05-31,Premium,2173.56
4249,Barbara Dudley,barbara.dudley4249@icloud.com,Australia,2020-11-04,Premium,2586.07
4250,Oni Dubey,oni.dubey4250@gmail.com,India,2021-08-14,Premium,1825.08
4251,Enrico Armellini,enrico.armellini4251@gmail.com,Italy,2026-08-02,Basic,401.66
4252,Charles Frost,charles.frost4252@hotmail.com,United States,2022-11-13,Basic,412.68
4253,Austin Walker,austin.walker4253@yahoo.com,United States,2024-03-08,Premium,2635.23
4254,Ms Jemma Fletcher,ms.jemma.fletcher4254@yahoo.com,United Kingdom,2022-01-29,Standard,587.27
4255,Andrew Cruz,andrew.cruz4255@proton.me,Japan,2022-05-26,Premium,1168.81
4256,Michael Farrell,michael.farrell4256@icloud.com,Canada,2020-07-30,Premium,1930.27
4257,Patricia Le,patricia.le4257@gmail.com,Canada,2024-04-11,Standard,933.57
4258,Miss Kelly Dawson,miss.kelly.dawson4258@hotmail.com,United States,2025-01-11,Standard,430.23
4259,Isidro Berenguer-Macias,isidro.berenguer.macias4259@yahoo.com,Spain,2020-05-23,Premium,2040.32
4260,Imke Uphus,imke.uphus4260@hotmail.com,Netherlands,2024-08-23,Basic,72.3
4261,Albert Cunningham,albert.cunningham4261@hotmail.com,United Kingdom,2026-02-05,Standard,166.46
4262,Klaus-Michael Rörricht,klaus.michael.rorricht4262@icloud.com,Germany,2023-07-06,Premium,1154.38
4263,Theresa Wilkins,theresa.wilkins4263@outlook.com,United States,2026-04-25,Basic,42.55
4264,Marie-Theres Eberhardt,marie.theres.eberhardt4264@icloud.com,Germany,2025-03-05,Premium,3584.75
4265,Jessica Harris,jessica.harris4265@hotmail.com,United States,2021-12-04,Premium,1203.88
4266,Jesse Perez,jesse.perez4266@hotmail.com,Canada,2026-05-08,Premium,2684.47
4267,Regina Mitchell,regina.mitchell4267@proton.me,Japan,2024-05-15,Standard,456.3
4268,Kyle Black,kyle.black4268@outlook.com,United States,2023-07-19,Basic,504.21
4269,Christopher Johnson,christopher.johnson4269@hotmail.com,United States,2021-04-03,Basic,99.9
4270,Aaron Moore,aaron.moore4270@gmail.com,United States,2025-04-25,Basic,331.98
4271,Mrs Marian Dunn,mrs.marian.dunn4271@hotmail.com,United Kingdom,2020-08-08,Basic,122.67
4272,Penny Gomez MD,penny.gomez.md4272@outlook.com,United States,2023-04-15,Basic,653.2
4273,Kelly Mclaughlin,kelly.mclaughlin4273@outlook.com,United States,2021-08-13,Premium,2270.05
4274,Brandon Mitchell,brandon.mitchell4274@yahoo.com,United States,2022-05-29,Basic,207.17
4275,Suzanne Bailey,suzanne.bailey4275@proton.me,United States,2020-03-10,Standard,653.4
4276,Collin Kamp,collin.kamp4276@hotmail.com,Netherlands,2022-01-08,Standard,187.3
4277,Alexandre Lambert Le Lefèvre,alexandre.lambert.le.lefevre4277@hotmail.com,France,2023-12-17,Standard,520.67
4278,Destiny Obrien,destiny.obrien4278@hotmail.com,United States,2020-11-19,Standard,1144.42
4279,Mr Gordon Wong,mr.gordon.wong4279@icloud.com,United Kingdom,2020-04-08,Basic,482.06
4280,Timothy Andrews,timothy.andrews4280@outlook.com,United States,2024-01-10,Standard,728.75
4281,Ellie Cooper,ellie.cooper4281@yahoo.com,United Kingdom,2021-03-09,Premium,3269.43
4282,Miss Julie Evans,miss.julie.evans4282@icloud.com,United Kingdom,2026-07-09,Basic,86.37
4283,Joost Kathagen-Miltenburg,joost.kathagen.miltenburg4283@icloud.com,Netherlands,2024-07-15,Basic,499.61
4284,Cynthia Moore,cynthia.moore4284@icloud.com,Australia,2024-08-21,Standard,1067.4
4285,Julian le Gulcher,julian.le.gulcher4285@icloud.com,Netherlands,2024-09-21,Premium,2515.35
4286,Patricio Alejandro Negrón,patricio.alejandro.negron4286@gmail.com,Mexico,2025-08-10,Standard,664.74
4287,Jason Rodriguez,jason.rodriguez4287@icloud.com,United States,2022-08-03,Standard,1234.63
4288,Ing. Concepción Posada,ing.concepcion.posada4288@icloud.com,Mexico,2021-03-24,Standard,959.65
4289,Hardik Suri,hardik.suri4289@icloud.com,India,2021-06-19,Premium,1912.87
4290,Edward Arroyo,edward.arroyo4290@icloud.com,United States,2025-12-07,Basic,543.76
4291,Gioele Siffredi,gioele.siffredi4291@yahoo.com,Italy,2024-05-28,Standard,1355.1
4292,Tina Walter,tina.walter4292@yahoo.com,United States,2023-08-28,Basic,213.06
4293,Laura Benson,laura.benson4293@hotmail.com,United States,2023-01-12,Standard,1718.46
4294,Jesse Perry,jesse.perry4294@gmail.com,Canada,2022-07-06,Standard,1020.84
4295,Debra Smith,debra.smith4295@hotmail.com,United Kingdom,2022-02-06,Premium,3966.03
4296,Kristine Carrillo,kristine.carrillo4296@yahoo.com,United States,2022-03-27,Basic,356.88
4297,Elías del Montenegro,elias.del.montenegro4297@yahoo.com,Spain,2020-02-29,Standard,692.61
4298,Tonya Ellis,tonya.ellis4298@yahoo.com,Japan,2020-01-09,Premium,867.24
4299,Jeffery Ortega,jeffery.ortega4299@yahoo.com,Canada,2023-04-09,Basic,695.99
4300,Ing. Stella Stadelmann,ing.stella.stadelmann4300@icloud.com,Germany,2021-03-31,Standard,155.54
4301,Christian Leblanc,christian.leblanc4301@icloud.com,Canada,2021-01-03,Premium,1240.71
4302,Lindsey van Luxemburg,lindsey.van.luxemburg4302@gmail.com,Netherlands,2026-07-02,Basic,599.02
4303,Terry Webb,terry.webb4303@proton.me,United Kingdom,2021-09-15,Basic,118.73
4304,Univ.Prof. Anita Hövel,univ.prof.anita.hovel4304@hotmail.com,Germany,2026-07-11,Standard,1709.37
4305,Ronald Davis,ronald.davis4305@hotmail.com,Canada,2020-07-02,Standard,1043.93
4306,Kristen Davis,kristen.davis4306@outlook.com,Australia,2026-02-03,Basic,666.89
4307,Antonietta Santoro,antonietta.santoro4307@icloud.com,Italy,2024-10-07,Standard,575.72
4308,Kevin Johnson,kevin.johnson4308@gmail.com,United States,2020-04-04,Basic,575.76
4309,Alma Homero Nava,alma.homero.nava4309@icloud.com,Mexico,2023-02-09,Standard,560.92
4310,Austin Schultz,austin.schultz4310@gmail.com,United States,2022-09-27,Basic,80.68
4311,Megan Hall MD,megan.hall.md4311@gmail.com,United States,2023-07-27,Premium,3035.28
4312,Ati Bali,ati.bali4312@proton.me,India,2022-11-27,Standard,383.51
4313,Parker Cain,parker.cain4313@outlook.com,Canada,2021-09-06,Basic,152.65
4314,Kelli Smith,kelli.smith4314@proton.me,United States,2020-02-19,Premium,1552.78
4315,Susan Murray MD,susan.murray.md4315@outlook.com,Australia,2024-08-18,Standard,886.69
4316,Mohammed Browne,mohammed.browne4316@icloud.com,United Kingdom,2022-10-22,Standard,1619.44
4317,Danielle Davis,danielle.davis4317@hotmail.com,United States,2024-11-04,Standard,1331.59
4318,Samantha Jones,samantha.jones4318@icloud.com,United States,2021-07-19,Standard,1212.54
4319,Karen Gomez,karen.gomez4319@yahoo.com,United States,2026-01-17,Basic,489.88
4320,Debra Valentine,debra.valentine4320@yahoo.com,United States,2022-06-30,Standard,1134.16
4321,Kathleen Moran,kathleen.moran4321@gmail.com,Australia,2021-09-03,Basic,288.98
4322,Susan Porter,susan.porter4322@outlook.com,United States,2025-08-13,Basic,360.39
4323,Joseph Besson du Rodrigues,joseph.besson.du.rodrigues4323@yahoo.com,France,2025-03-30,Standard,1656.03
4324,Teerth Sawhney,teerth.sawhney4324@yahoo.com,India,2024-08-12,Standard,1719.21
4325,Nicolas Salas,nicolas.salas4325@hotmail.com,United States,2020-03-12,Premium,1122.6
4326,Warinder Patil,warinder.patil4326@icloud.com,India,2021-07-25,Standard,697.83
4327,Laurie Hoffman,laurie.hoffman4327@proton.me,Canada,2024-09-10,Basic,449.13
4328,Denise Davenport,denise.davenport4328@outlook.com,Australia,2023-11-18,Standard,623.33
4329,Ana Lívia Rios,ana.livia.rios4329@hotmail.com,Brazil,2021-04-13,Basic,66.06
4330,Jhalak Parmer,jhalak.parmer4330@yahoo.com,India,2020-08-14,Standard,823.86
4331,Dale Wright,dale.wright4331@yahoo.com,United States,2026-04-19,Standard,386.49
4332,Brittney Rodriguez,brittney.rodriguez4332@gmail.com,United States,2021-12-20,Standard,1641.73
4333,Bryan Gomez,bryan.gomez4333@proton.me,Canada,2024-10-15,Premium,1131.41
4334,Megan Alvarado,megan.alvarado4334@outlook.com,United States,2025-12-20,Basic,32.78
4335,Mrs. Kristen Reyes,mrs.kristen.reyes4335@hotmail.com,Australia,2023-08-24,Standard,1494.58
4336,Pamela Weaver,pamela.weaver4336@outlook.com,Japan,2023-07-02,Standard,225.91
4337,John Oliver,john.oliver4337@proton.me,Japan,2021-12-28,Basic,685.47
4338,Giovanna Döhn,giovanna.dohn4338@yahoo.com,Germany,2023-05-13,Standard,1744.55
4339,William Prince PhD,william.prince.phd4339@gmail.com,United States,2023-09-25,Standard,753.82
4340,Rémy Bouchet-Moreno,remy.bouchet.moreno4340@proton.me,France,2022-04-19,Basic,233.66
4341,Dr. Davi Silveira,dr.davi.silveira4341@outlook.com,Brazil,2022-08-20,Standard,1735.82
4342,William Moon IV,william.moon.iv4342@hotmail.com,United States,2025-12-30,Premium,4278.74
4343,Katie Suarez,katie.suarez4343@proton.me,Australia,2021-05-31,Basic,476.02
4344,Kenneth Brown,kenneth.brown4344@hotmail.com,United States,2020-01-16,Standard,1548.05
4345,Émile Roger,emile.roger4345@hotmail.com,France,2023-12-09,Basic,553.64
4346,Serafina Ferrari,serafina.ferrari4346@yahoo.com,Italy,2023-02-04,Basic,670.57
4347,Mitali Majumdar,mitali.majumdar4347@hotmail.com,India,2024-08-01,Basic,323.35
4348,Thiago das Neves,thiago.das.neves4348@outlook.com,Brazil,2023-04-16,Standard,1519.28
4349,Thibault Weber,thibault.weber4349@icloud.com,France,2020-09-03,Standard,746.65
4350,Karen Fernandez,karen.fernandez4350@gmail.com,United States,2025-09-21,Standard,1083.28
4351,Jorge Gaitán Haro,jorge.gaitan.haro4351@yahoo.com,Mexico,2021-05-29,Standard,1575.76
4352,Annemijn Meeusen,annemijn.meeusen4352@outlook.com,Netherlands,2020-08-07,Standard,841.81
4353,Desiree Tyler,desiree.tyler4353@hotmail.com,Australia,2026-02-21,Premium,1208.71
4354,Jennifer Parks,jennifer.parks4354@proton.me,United States,2024-11-07,Basic,433.11
4355,Timothy Romero,timothy.romero4355@yahoo.com,Australia,2024-01-01,Standard,1446.33
4356,William Wolfe,william.wolfe4356@hotmail.com,United States,2023-02-06,Basic,458.9
4357,Michael Smith,michael.smith4357@gmail.com,United States,2021-02-18,Standard,1160.56
4358,Diane Evans,diane.evans4358@icloud.com,Australia,2026-03-04,Premium,1342.98
4359,Kevin Nguyen,kevin.nguyen4359@proton.me,United States,2024-10-23,Standard,521.82
4360,Isabelle Mahe de la Grondin,isabelle.mahe.de.la.grondin4360@outlook.com,France,2025-08-11,Basic,364.32
4361,Debbie Dunn,debbie.dunn4361@gmail.com,United States,2025-12-03,Standard,1118.03
4362,Curt Sontag MBA.,curt.sontag.mba4362@gmail.com,Germany,2024-07-17,Standard,1579.18
4363,John Austin,john.austin4363@gmail.com,United States,2021-02-16,Basic,147.68
4364,Jonathan Clark,jonathan.clark4364@outlook.com,United States,2023-06-27,Premium,3574.08
4365,Jacqueline Dickerson,jacqueline.dickerson4365@proton.me,United States,2022-02-02,Standard,198.36
4366,Joséphine Jacques,josephine.jacques4366@gmail.com,France,2023-06-27,Standard,1719.25
4367,Herr Hanni Röhricht B.Eng.,herr.hanni.rohricht.b.eng4367@yahoo.com,Germany,2025-07-27,Premium,3440.06
4368,Jason Sha,jason.sha4368@icloud.com,India,2024-04-26,Premium,1016.28
4369,Christopher Anderson,christopher.anderson4369@proton.me,United States,2022-04-05,Premium,2452.87
4370,Janne Bernaards,janne.bernaards4370@icloud.com,Netherlands,2020-07-21,Premium,3788.07
4371,Crystal Garcia,crystal.garcia4371@gmail.com,United States,2022-05-09,Standard,1695.7
4372,Kayleigh Alpaidis,kayleigh.alpaidis4372@yahoo.com,Netherlands,2021-03-14,Basic,360.06
4373,David Reynolds,david.reynolds4373@hotmail.com,United States,2026-03-22,Standard,1438.11
4374,Charles Haley,charles.haley4374@proton.me,United States,2024-05-08,Basic,130.02
4375,Joaquín Valencia Palomo,joaquin.valencia.palomo4375@outlook.com,Mexico,2020-07-27,Basic,199.4
4376,Simon Bail,simon.bail4376@outlook.com,India,2025-03-26,Basic,246.84
4377,Miss Sian Jarvis,miss.sian.jarvis4377@gmail.com,United Kingdom,2021-05-08,Premium,4345.36
4378,Dr Damien Jones,dr.damien.jones4378@outlook.com,United Kingdom,2025-12-11,Premium,1241.71
4379,Ralf Holsten,ralf.holsten4379@yahoo.com,Germany,2026-04-05,Standard,1580.93
4380,Dipl.-Ing. Sigismund Rörricht B.Sc.,dipl.ing.sigismund.rorricht.b.sc4380@proton.me,Germany,2020-01-15,Standard,1435.99
4381,Gauri Kohli,gauri.kohli4381@gmail.com,India,2022-07-17,Standard,1710.06
4382,Robert Thompson,robert.thompson4382@gmail.com,United States,2026-03-13,Standard,333.26
4383,Samesh Biswas,samesh.biswas4383@yahoo.com,India,2021-06-15,Basic,481.87
4384,Dr. Samuel Holmes DDS,dr.samuel.holmes.dds4384@icloud.com,Japan,2024-04-22,Standard,959.18
4385,Elizabeth Hart,elizabeth.hart4385@yahoo.com,United States,2025-06-10,Standard,524.03
